% x, y, z, rho, j_x, j_y, j_z ;
-1.919, 1.08, 0, 0.00262, 1.539e-20, -7.454e-20, 0.0001415 ;
-1.919, 1.12, 0, 0.00248, 1.559e-20, -6.607e-20, 0.0001389 ;
-1.919, 1.16, 0, 0.002344, 1.218e-20, -6.776e-20, 0.000136 ;
-1.919, 1.2, 0, 0.002213, 1.233e-20, -6.268e-20, 0.0001328 ;
-1.919, 1.24, 0, 0.002085, 1.362e-20, -6.099e-20, 0.0001293 ;
-1.919, 1.28, 0, 0.001961, 1.102e-20, -5.252e-20, 0.0001255 ;
-1.919, 1.32, 0, 0.001842, 1.191e-20, -5.76e-20, 0.0001216 ;
-1.919, 1.36, 0, 0.001728, 8.235e-21, -5.082e-20, 0.0001175 ;
-1.919, 1.4, 0, 0.001618, 9.483e-21, -4.743e-20, 0.0001133 ;
-1.919, 1.44, 0, 0.001513, 1.111e-20, -4.913e-20, 0.0001089 ;
-1.919, 1.48, 0, 0.001412, 7.582e-21, -4.405e-20, 0.0001045 ;
-1.919, 1.52, 0, 0.001317, 1.071e-20, -4.405e-20, 0.0001001 ;
-1.919, 1.56, 0, 0.001225, 1.084e-20, -4.066e-20, 9.557e-05 ;
-1.919, 1.6, 0, 0.001139, 7.659e-21, -3.558e-20, 9.109e-05 ;
-1.919, 1.64, 0, 0.001056, 4.164e-21, -3.219e-20, 8.663e-05 ;
-1.919, 1.68, 0, 0.0009787, 7.784e-21, -3.303e-20, 8.221e-05 ;
-1.919, 1.72, 0, 0.0009053, 8.028e-21, -3.303e-20, 7.786e-05 ;
-1.919, 1.76, 0, 0.0008361, 6.583e-21, -2.795e-20, 7.358e-05 ;
-1.919, 1.8, 0, 0.0007711, 6.722e-21, -2.541e-20, 6.94e-05 ;
-1.919, 1.84, 0, 0.00071, 6.956e-21, -2.626e-20, 6.532e-05 ;
-1.919, 1.88, 0, 0.0006527, 6.272e-21, -2.456e-20, 6.136e-05 ;
-1.919, 1.92, 0, 0.0005992, 6.373e-21, -2.329e-20, 5.752e-05 ;
-1.919, 1.96, 0, 0.0005492, 6.473e-21, -2.118e-20, 5.382e-05 ;
-1.919, 2, 0, 0.0005026, 3.94e-21, -1.906e-20, 5.026e-05 ;
-1.879, -2, 0, 0.0005477, -2.323e-21, -1.821e-20, -5.477e-05 ;
-1.879, -1.96, 0, 0.0005986, -4.839e-21, -2.118e-20, -5.866e-05 ;
-1.879, -1.92, 0, 0.0006533, -3.788e-21, -2.287e-20, -6.271e-05 ;
-1.879, -1.88, 0, 0.0007118, -2.789e-21, -2.372e-20, -6.691e-05 ;
